plot_id,day,crop_type,crop_day,temperature_c,humidity_pct,rainfall_mm,soil_moisture_pct,et_loss,needs_irrigation,water_amount_mm,next_day_moisture
4,81,Sugarcane,82,19.16,33.24,0.0,56.34,1.43,0,0.0,54.56
4,82,Sugarcane,83,27.8,37.32,0.0,54.56,1.78,1,6.53,59.74
4,83,Sugarcane,84,25.93,71.06,0.0,59.74,1.34,0,0.0,65.77
4,84,Sugarcane,85,14.88,36.69,9.04,65.77,1.21,0,0.0,64.65
4,85,Sugarcane,86,23.69,56.42,0.37,64.65,1.41,0,0.0,63.14
4,86,Sugarcane,87,27.91,60.96,0.02,63.14,1.53,0,0.0,63.27
4,87,Sugarcane,88,25.42,44.85,2.15,63.27,1.6,0,0.0,62.15
4,88,Sugarcane,89,33.31,47.99,0.97,62.15,1.89,0,0.0,60.94
4,89,Sugarcane,90,28.15,35.17,0.76,60.94,1.82,0,0.0,59.18
4,90,Sugarcane,91,31.17,47.37,0.07,59.18,1.81,0,0.0,69.18
4,91,Sugarcane,92,29.47,37.25,14.82,69.18,1.86,0,0.0,67.46
4,92,Sugarcane,93,29.62,49.63,0.0,67.46,1.72,0,0.0,65.88
4,93,Sugarcane,94,31.55,67.83,0.0,65.88,1.58,0,0.0,63.95
4,94,Sugarcane,95,33.33,45.48,0.0,63.95,1.93,0,0.0,64.43
4,95,Sugarcane,96,24.53,61.82,2.33,64.43,1.39,0,0.0,62.78
4,96,Sugarcane,97,30.62,59.07,0.0,62.78,1.65,0,0.0,61.16
4,97,Sugarcane,98,36.32,78.43,0.0,61.16,1.62,0,0.0,60.66
4,98,Sugarcane,99,25.27,54.26,1.24,60.66,1.49,0,0.0,59.84
4,99,Sugarcane,100,24.61,56.14,0.78,59.84,1.45,0,0.0,62.73
4,100,Sugarcane,101,25.38,54.44,5.49,62.73,1.5,0,0.0,61.24
4,101,Sugarcane,102,28.09,64.81,0.0,61.24,1.49,0,0.0,59.92
4,102,Sugarcane,103,27.74,79.62,0.0,59.92,1.32,0,0.0,57.51
4,103,Sugarcane,104,44.27,36.33,0.15,57.51,2.53,0,0.0,58.08
4,104,Sugarcane,105,38.41,37.64,3.52,58.08,2.25,0,0.0,58.45
4,105,Sugarcane,106,34.81,42.53,3.0,58.45,2.03,0,0.0,57.36
4,106,Sugarcane,107,17.0,29.31,0.34,57.36,1.36,0,0.0,55.59
4,107,Sugarcane,108,34.4,60.73,0.0,55.59,1.78,1,5.3,59.38
4,108,Sugarcane,109,22.88,43.08,0.0,59.38,1.51,0,0.0,60.79
4,109,Sugarcane,110,32.43,66.84,3.8,60.79,1.63,0,0.0,59.3
4,110,Sugarcane,111,39.2,61.9,0.57,59.3,1.94,0,0.0,58.88
4,111,Sugarcane,112,25.36,70.21,1.14,58.88,1.33,0,0.0,63.28
4,112,Sugarcane,113,35.23,57.11,7.82,63.28,1.86,0,0.0,62.06
4,113,Sugarcane,114,27.38,49.65,0.5,62.06,1.63,0,0.0,61.18
4,114,Sugarcane,115,28.9,57.18,0.91,61.18,1.61,0,0.0,60.34
4,115,Sugarcane,116,26.89,41.91,1.07,60.34,1.69,0,0.0,58.35
4,116,Sugarcane,117,32.81,38.09,0.0,58.35,2.0,0,0.0,56.73
4,117,Sugarcane,118,30.35,27.16,0.5,56.73,2.01,0,0.0,54.93
4,118,Sugarcane,119,36.63,65.08,0.0,54.93,1.8,1,6.08,61.36
4,119,Sugarcane,120,24.42,60.04,2.19,61.36,1.4,0,0.0,59.53
4,120,Sugarcane,121,27.32,30.73,0.0,59.53,1.83,0,0.0,57.97
4,121,Sugarcane,122,32.91,73.54,0.0,57.97,1.56,0,0.0,56.59
4,122,Sugarcane,123,26.6,70.42,0.0,56.59,1.38,0,0.0,54.98
4,123,Sugarcane,124,25.65,44.53,0.0,54.98,1.61,1,6.02,59.31
4,124,Sugarcane,125,33.75,59.2,0.09,59.31,1.77,0,0.0,58.66
4,125,Sugarcane,126,25.97,34.26,1.35,58.66,1.73,0,0.0,58.82
4,126,Sugarcane,127,30.99,42.26,2.53,58.82,1.86,0,0.0,57.02
4,127,Sugarcane,128,34.5,52.2,0.12,57.02,1.89,0,0.0,55.73
4,128,Sugarcane,129,30.13,88.28,0.0,55.73,1.29,1,5.12,59.25
4,129,Sugarcane,130,24.17,39.49,0.0,59.25,1.6,0,0.0,60.66
4,130,Sugarcane,131,22.96,57.52,3.47,60.66,1.37,0,0.0,59.44
4,131,Sugarcane,132,24.52,78.36,0.0,59.44,1.22,0,0.0,58.17
4,132,Sugarcane,133,23.18,69.04,0.0,58.17,1.27,0,0.0,56.84
4,133,Sugarcane,134,31.53,68.95,0.3,56.84,1.57,0,0.0,55.36
4,134,Sugarcane,135,28.95,68.52,0.0,55.36,1.48,1,5.56,59.2
4,135,Sugarcane,136,30.4,52.39,0.0,59.2,1.72,0,0.0,59.42
4,136,Sugarcane,137,28.92,39.21,2.53,59.42,1.81,0,0.0,61.06
4,137,Sugarcane,138,32.29,57.27,4.23,61.06,1.74,0,0.0,62.9
4,138,Sugarcane,139,18.6,37.16,4.01,62.9,1.37,0,0.0,61.5
4,139,Sugarcane,140,24.25,60.13,0.0,61.5,1.39,0,0.0,61.55
4,140,Sugarcane,141,31.69,56.66,2.22,61.55,1.72,0,0.0,60.19
4,141,Sugarcane,142,23.79,61.16,0.0,60.19,1.37,0,0.0,58.66
4,142,Sugarcane,143,27.16,57.99,0.0,58.66,1.53,0,0.0,60.26
4,143,Sugarcane,144,29.91,42.94,4.26,60.26,1.81,0,0.0,58.83
4,144,Sugarcane,145,27.07,28.88,0.51,58.83,1.84,0,0.0,59.73
4,145,Sugarcane,146,15.87,54.55,2.52,59.73,1.11,0,0.0,58.73
4,146,Sugarcane,147,23.02,54.08,0.51,58.73,1.41,0,0.0,57.33
4,147,Sugarcane,148,26.57,59.91,0.11,57.33,1.49,0,0.0,55.29
4,148,Sugarcane,149,36.11,45.68,0.0,55.29,2.04,1,5.65,59.85
4,149,Sugarcane,150,29.96,64.44,0.59,59.85,1.56,0,0.0,58.26
4,150,Sugarcane,151,31.24,66.34,0.0,58.26,1.59,0,0.0,56.5
4,151,Sugarcane,152,31.36,52.53,0.0,56.5,1.76,0,0.0,54.82
4,152,Sugarcane,153,28.69,49.9,0.0,54.82,1.68,1,6.22,59.63
4,153,Sugarcane,154,23.96,57.31,0.0,59.63,1.41,0,0.0,59.17
4,154,Sugarcane,155,33.01,62.76,1.55,59.17,1.7,0,0.0,58.43
4,155,Sugarcane,156,23.37,56.52,0.83,58.43,1.4,0,0.0,58.47
4,156,Sugarcane,157,29.46,52.25,2.14,58.47,1.68,0,0.0,56.85
4,157,Sugarcane,158,28.88,56.23,0.0,56.85,1.62,0,0.0,58.19
4,158,Sugarcane,159,23.7,72.93,3.23,58.19,1.25,0,0.0,58.4
4,159,Sugarcane,160,32.57,40.77,2.7,58.4,1.95,0,0.0,57.84
4,160,Sugarcane,161,27.45,47.67,1.37,57.84,1.65,0,0.0,56.54
4,161,Sugarcane,162,19.52,50.07,0.0,56.54,1.3,0,0.0,55.12
4,162,Sugarcane,163,24.18,57.04,0.0,55.12,1.42,1,5.86,59.54
4,163,Sugarcane,164,22.37,47.98,0.0,59.54,1.44,0,0.0,58.96
4,164,Sugarcane,165,21.97,35.8,1.19,58.96,1.53,0,0.0,57.17
4,165,Sugarcane,166,31.14,36.6,0.19,57.17,1.94,0,0.0,55.43
4,166,Sugarcane,167,37.41,66.79,0.09,55.43,1.81,1,5.48,59.45
4,167,Sugarcane,168,29.78,66.53,0.08,59.45,1.53,0,0.0,57.98
4,168,Sugarcane,169,29.86,72.3,0.0,57.98,1.47,0,0.0,58.89
4,169,Sugarcane,170,25.64,49.04,3.09,58.89,1.56,0,0.0,57.54
4,170,Sugarcane,171,29.56,57.25,0.35,57.54,1.63,0,0.0,56.66
4,171,Sugarcane,172,24.47,54.36,0.73,56.66,1.46,0,0.0,55.04
4,172,Sugarcane,173,28.76,55.38,0.0,55.04,1.62,1,5.95,59.52
4,173,Sugarcane,174,38.63,61.49,0.57,59.52,1.93,0,0.0,57.69
4,174,Sugarcane,175,35.35,59.88,0.0,57.69,1.82,0,0.0,58.63
4,175,Sugarcane,176,31.84,76.72,3.03,58.63,1.49,0,0.0,57.26
4,176,Sugarcane,177,25.7,67.97,0.0,57.26,1.37,0,0.0,58.31
4,177,Sugarcane,178,28.11,60.67,3.24,58.31,1.54,0,0.0,57.91
4,178,Sugarcane,179,30.19,39.52,1.82,57.91,1.86,0,0.0,57.27
4,179,Sugarcane,180,27.24,61.25,1.08,57.27,1.5,0,0.0,56.5
4,180,Sugarcane,181,24.47,55.93,0.84,56.5,1.44,0,0.0,54.85
4,181,Sugarcane,182,30.25,57.98,0.0,54.85,1.65,1,6.18,60.77
4,182,Sugarcane,183,19.55,44.21,1.36,60.77,1.35,0,0.0,63.1
4,183,Sugarcane,184,30.28,52.78,5.06,63.1,1.71,0,0.0,62.5
4,184,Sugarcane,185,31.27,57.77,1.36,62.5,1.69,0,0.0,61.19
4,185,Sugarcane,186,21.46,57.87,0.0,61.19,1.31,0,0.0,59.42
4,186,Sugarcane,187,33.44,57.73,0.0,59.42,1.78,0,0.0,57.88
4,187,Sugarcane,188,29.51,65.32,0.0,57.88,1.54,0,0.0,56.31
4,188,Sugarcane,189,28.05,57.77,0.0,56.31,1.57,0,0.0,55.33
4,189,Sugarcane,190,24.19,59.65,0.52,55.33,1.4,1,5.6,63.54
4,190,Sugarcane,191,15.05,54.27,4.62,63.54,1.08,0,0.0,62.27
4,191,Sugarcane,192,20.45,56.82,0.0,62.27,1.28,0,0.0,61.75
4,192,Sugarcane,193,23.89,74.75,0.9,61.75,1.24,0,0.0,64.29
4,193,Sugarcane,194,30.63,53.17,5.33,64.29,1.72,0,0.0,63.6
4,194,Sugarcane,195,33.25,50.23,1.47,63.6,1.86,0,0.0,62.1
4,195,Sugarcane,196,22.71,43.75,0.0,62.1,1.49,0,0.0,60.75
4,196,Sugarcane,197,30.81,61.26,0.35,60.75,1.63,0,0.0,59.16
4,197,Sugarcane,198,30.32,63.2,0.0,59.16,1.59,0,0.0,57.33
4,198,Sugarcane,199,34.83,58.5,0.0,57.33,1.82,0,0.0,55.91
5,0,Maize,1,25.21,33.15,3.0,48.39,1.55,0,0.0,47.03
5,1,Maize,2,27.96,64.23,0.0,47.03,1.36,0,0.0,45.11
5,2,Maize,3,39.28,50.39,0.0,45.11,1.92,1,5.87,50.15
5,3,Maize,4,19.48,48.66,0.45,50.15,1.19,0,0.0,51.02
5,4,Maize,5,18.8,79.15,2.26,51.02,0.93,0,0.0,49.59
5,5,Maize,6,30.44,64.86,0.0,49.59,1.43,0,0.0,48.43
5,6,Maize,7,22.57,65.63,0.0,48.43,1.16,0,0.0,47.16
5,7,Maize,8,30.46,80.53,0.0,47.16,1.27,0,0.0,45.46
5,8,Maize,9,32.63,47.9,0.0,45.46,1.7,1,5.44,51.06
5,9,Maize,10,32.4,52.72,2.24,51.06,1.63,0,0.0,50.83
5,10,Maize,11,35.1,46.98,1.97,50.83,1.8,0,0.0,49.51
5,11,Maize,12,28.56,69.75,0.0,49.51,1.32,0,0.0,48.32
5,12,Maize,13,23.7,39.55,0.3,48.32,1.43,0,0.0,46.8
5,13,Maize,14,28.46,50.25,0.0,46.8,1.51,0,0.0,45.17
5,14,Maize,15,31.39,49.52,0.0,45.17,1.63,1,5.79,51.38
5,15,Maize,16,24.74,73.2,1.98,51.38,1.16,0,0.0,50.58
5,16,Maize,17,13.38,73.72,0.0,50.58,0.8,0,0.0,49.04
5,17,Maize,18,29.84,52.31,0.0,49.04,1.54,0,0.0,47.96
5,18,Maize,19,36.35,91.52,0.29,47.96,1.31,0,0.0,47.31
5,19,Maize,20,27.13,46.72,1.07,47.31,1.5,0,0.0,45.88
5,20,Maize,21,25.09,46.18,0.0,45.88,1.43,1,4.94,49.17
5,21,Maize,22,32.97,52.56,0.0,49.17,1.66,0,0.0,48.6
5,22,Maize,23,25.03,40.51,1.13,48.6,1.48,0,0.0,48.65
5,23,Maize,24,22.58,82.2,1.35,48.65,1.02,0,0.0,48.61
5,24,Maize,25,32.27,58.54,1.91,48.61,1.57,0,0.0,47.2
5,25,Maize,26,23.73,41.15,0.0,47.2,1.42,0,0.0,47.04
5,26,Maize,27,21.12,48.04,1.38,47.04,1.26,0,0.0,45.82
5,27,Maize,28,22.14,57.13,0.0,45.82,1.22,1,5.02,49.03
5,28,Maize,29,35.49,47.43,0.0,49.03,1.81,0,0.0,47.29
5,29,Maize,30,28.67,28.76,0.0,47.29,1.74,0,0.0,46.23
5,30,Maize,31,26.38,89.51,0.0,46.23,1.06,0,0.0,44.82
5,31,Maize,32,28.72,62.37,0.0,44.82,1.4,1,6.21,50.15
5,32,Maize,33,35.28,59.68,0.97,50.15,1.66,0,0.0,48.89
5,33,Maize,34,21.97,52.28,0.0,48.89,1.25,0,0.0,47.65
5,34,Maize,35,25.91,69.13,0.0,47.65,1.24,0,0.0,45.91
5,35,Maize,36,31.21,38.29,0.0,45.91,1.75,1,4.91,49.82
5,36,Maize,37,29.56,48.27,0.72,49.82,1.58,0,0.0,47.69
5,37,Maize,38,36.17,22.85,0.0,47.69,2.13,0,0.0,45.48
5,38,Maize,39,34.46,10.0,0.0,45.48,2.21,1,5.42,50.92
5,39,Maize,40,26.0,59.5,1.69,50.92,1.33,0,0.0,49.34
5,40,Maize,41,33.38,60.45,0.0,49.34,1.58,0,0.0,49.04
5,41,Maize,42,28.27,95.0,0.95,49.04,1.06,0,0.0,47.55
5,42,Maize,43,39.45,83.91,0.0,47.55,1.49,0,0.0,45.84
5,43,Maize,44,27.1,25.77,0.0,45.84,1.7,1,4.99,49.99
5,44,Maize,45,28.94,58.45,0.76,49.99,1.45,0,0.0,50.45
5,45,Maize,46,20.55,70.22,1.89,50.45,1.06,0,0.0,49.14
5,46,Maize,47,24.09,55.04,0.0,49.14,1.31,0,0.0,47.7
5,47,Maize,48,28.14,56.53,0.0,47.7,1.44,0,0.0,46.26
5,48,Maize,49,26.04,48.66,0.0,46.26,1.44,0,0.0,44.98
5,49,Maize,50,21.87,48.48,0.0,44.98,1.28,1,6.02,51.84
5,50,Maize,51,27.44,65.54,2.71,51.84,1.33,0,0.0,50.72
5,51,Maize,52,20.84,63.96,0.0,50.72,1.12,0,0.0,49.84
5,52,Maize,53,26.77,45.79,0.76,49.84,1.49,0,0.0,49.61
5,53,Maize,54,28.82,54.39,1.57,49.61,1.49,0,0.0,49.54
5,54,Maize,55,25.21,60.1,1.54,49.54,1.3,0,0.0,54.44
5,55,Maize,56,30.37,75.03,7.78,54.44,1.32,0,0.0,55.63
5,56,Maize,57,30.12,52.48,3.42,55.63,1.55,0,0.0,58.99
5,57,Maize,58,27.86,50.99,6.05,58.99,1.49,0,0.0,62.35
5,58,Maize,59,28.57,40.91,6.22,62.35,1.61,0,0.0,61.37
5,59,Maize,60,21.31,58.59,0.25,61.37,1.18,0,0.0,59.68
5,60,Maize,61,28.48,33.34,0.0,59.68,1.69,0,0.0,59.51
5,61,Maize,62,29.95,91.81,1.2,59.51,1.13,0,0.0,58.93
5,62,Maize,63,32.01,86.66,0.84,58.93,1.25,0,0.0,57.26
5,63,Maize,64,29.43,39.0,0.0,57.26,1.67,0,0.0,55.38
5,64,Maize,65,36.83,45.58,0.0,55.38,1.89,0,0.0,54.22
5,65,Maize,66,28.57,41.86,0.55,54.22,1.6,0,0.0,53.25
5,66,Maize,67,23.48,76.83,0.16,53.25,1.09,0,0.0,51.55
5,67,Maize,68,37.74,46.62,0.25,51.55,1.91,0,0.0,50.41
5,68,Maize,69,19.76,57.54,0.0,50.41,1.13,0,0.0,48.39
5,69,Maize,70,38.78,40.34,0.0,48.39,2.03,0,0.0,47.04
5,70,Maize,71,30.99,74.5,0.0,47.04,1.35,0,0.0,45.49
5,71,Maize,72,28.71,47.49,0.0,45.49,1.55,1,5.42,52.85
5,72,Maize,73,28.35,65.84,4.12,52.85,1.35,0,0.0,51.46
5,73,Maize,74,31.61,41.58,0.42,51.46,1.73,0,0.0,50.8
5,74,Maize,75,23.84,65.46,0.69,50.8,1.21,0,0.0,49.04
5,75,Maize,76,36.5,54.79,0.0,49.04,1.76,0,0.0,49.09
5,76,Maize,77,29.75,59.47,1.9,49.09,1.47,0,0.0,55.95
5,77,Maize,78,13.9,63.74,9.68,55.95,0.88,0,0.0,54.79
5,78,Maize,79,29.32,32.13,0.72,54.79,1.73,0,0.0,54.1
5,79,Maize,80,23.21,64.75,0.62,54.1,1.19,0,0.0,52.58
5,80,Maize,81,23.13,26.84,0.0,52.58,1.52,0,0.0,51.14
5,81,Maize,82,35.98,79.51,0.0,51.14,1.45,0,0.0,49.49
5,82,Maize,83,31.84,50.0,0.0,49.49,1.64,0,0.0,49.64
5,83,Maize,84,18.86,54.18,1.59,49.64,1.13,0,0.0,47.74
5,84,Maize,85,29.65,17.67,0.0,47.74,1.9,0,0.0,46.57
5,85,Maize,86,26.03,77.05,0.0,46.57,1.17,0,0.0,47.39
5,86,Maize,87,25.02,71.11,2.51,47.39,1.19,0,0.0,46.14
5,87,Maize,88,33.0,51.44,0.53,46.14,1.67,0,0.0,44.91
5,88,Maize,89,27.99,74.08,0.03,44.91,1.26,1,6.11,49.42
5,89,Maize,90,29.91,47.81,0.0,49.42,1.59,0,0.0,47.96
5,90,Maize,91,35.5,55.01,0.33,47.96,1.72,0,0.0,46.23
5,91,Maize,92,29.98,35.29,0.0,46.23,1.73,0,0.0,44.86
5,92,Maize,93,25.63,54.54,0.0,44.86,1.37,1,6.16,49.23
5,93,Maize,94,32.89,39.9,0.0,49.23,1.8,0,0.0,47.62
5,94,Maize,95,31.69,52.62,0.0,47.62,1.61,0,0.0,49.28
5,95,Maize,96,35.44,56.28,4.21,49.28,1.7,0,0.0,49.44
5,96,Maize,97,32.28,69.37,2.0,49.44,1.45,0,0.0,47.7
5,97,Maize,98,34.8,51.41,0.0,47.7,1.74,0,0.0,46.48
5,98,Maize,99,27.48,66.7,0.11,46.48,1.32,0,0.0,44.73
5,99,Maize,0,32.29,42.0,0.0,44.73,1.75,1,6.33,49.61
5,100,Maize,1,28.55,56.89,0.0,49.61,1.45,0,0.0,48.55
5,101,Maize,2,30.81,64.1,0.5,48.55,1.45,0,0.0,47.26
5,102,Maize,3,20.95,43.29,0.0,47.26,1.29,0,0.0,45.65
5,103,Maize,4,31.19,50.7,0.0,45.65,1.61,1,5.22,49.65
5,104,Maize,5,25.63,70.5,0.0,49.65,1.22,0,0.0,48.18
5,105,Maize,6,29.42,58.27,0.0,48.18,1.47,0,0.0,47.05
5,106,Maize,7,16.18,39.17,0.0,47.05,1.13,0,0.0,45.4
5,107,Maize,8,26.16,27.46,0.0,45.4,1.65,1,5.52,49.81
5,108,Maize,9,24.16,77.17,0.0,49.81,1.11,0,0.0,49.97
5,109,Maize,10,35.97,48.0,2.48,49.97,1.82,0,0.0,48.28
5,110,Maize,11,35.31,57.42,0.0,48.28,1.69,0,0.0,47.27
5,111,Maize,12,17.69,63.26,0.0,47.27,1.02,0,0.0,45.77
5,112,Maize,13,30.86,60.23,0.0,45.77,1.5,1,5.08,49.51
5,113,Maize,14,33.59,82.51,0.0,49.51,1.34,0,0.0,48.04
5,114,Maize,15,24.65,39.69,0.0,48.04,1.47,0,0.0,46.62
5,115,Maize,16,23.92,41.51,0.0,46.62,1.42,0,0.0,50.99
5,116,Maize,17,30.24,78.34,7.07,50.99,1.28,0,0.0,51.26
5,117,Maize,18,35.49,47.45,2.6,51.26,1.81,0,0.0,51.24
5,118,Maize,19,23.77,80.8,1.3,51.24,1.07,0,0.0,49.82
5,119,Maize,20,24.91,39.07,0.08,49.82,1.48,0,0.0,51.89
5,120,Maize,21,26.21,55.85,4.31,51.89,1.38,0,0.0,53.86
5,121,Maize,22,27.79,83.97,3.91,53.86,1.15,0,0.0,52.34
5,122,Maize,23,29.77,54.33,0.0,52.34,1.52,0,0.0,51.39
5,123,Maize,24,29.46,48.63,0.77,51.39,1.57,0,0.0,51.97
5,124,Maize,25,30.69,75.02,2.39,51.97,1.33,0,0.0,53.18
5,125,Maize,26,23.47,80.64,2.84,53.18,1.06,0,0.0,53.66
5,126,Maize,27,31.63,40.89,2.77,53.66,1.74,0,0.0,53.26
5,127,Maize,28,32.58,71.1,1.29,53.26,1.44,0,0.0,51.6
5,128,Maize,29,33.32,53.51,0.0,51.6,1.66,0,0.0,50.14
5,129,Maize,30,26.06,44.9,0.02,50.14,1.48,0,0.0,48.45
5,130,Maize,31,34.66,55.66,0.0,48.45,1.68,0,0.0,47.06
5,131,Maize,32,26.37,54.84,0.0,47.06,1.39,0,0.0,45.68
5,132,Maize,33,23.51,44.9,0.0,45.68,1.38,1,5.18,50.62
5,133,Maize,34,21.31,53.69,1.22,50.62,1.22,0,0.0,54.52
5,134,Maize,35,28.77,72.7,6.5,54.52,1.3,0,0.0,58.5
5,135,Maize,36,31.93,11.29,7.56,58.5,2.07,0,0.0,56.97
5,136,Maize,37,27.66,46.43,0.0,56.97,1.52,0,0.0,56.4
5,137,Maize,38,31.52,77.35,0.95,56.4,1.33,0,0.0,55.04
5,138,Maize,39,20.74,34.04,0.0,55.04,1.36,0,0.0,53.46
5,139,Maize,40,30.91,51.95,0.0,53.46,1.59,0,0.0,52.0
5,140,Maize,41,29.58,59.58,0.0,52.0,1.46,0,0.0,50.72
5,141,Maize,42,24.18,58.73,0.0,50.72,1.28,0,0.0,49.16
5,142,Maize,43,28.52,46.31,0.0,49.16,1.56,0,0.0,47.95
5,143,Maize,44,34.03,95.0,0.0,47.95,1.21,0,0.0,46.43
5,144,Maize,45,33.63,66.6,0.0,46.43,1.52,0,0.0,44.71
5,145,Maize,46,31.34,41.23,0.0,44.71,1.72,1,6.35,50.0
5,146,Maize,47,21.84,74.61,0.0,50.0,1.06,0,0.0,48.83
5,147,Maize,48,25.56,44.66,0.36,48.83,1.46,0,0.0,48.91
5,148,Maize,49,35.35,49.63,2.33,48.91,1.78,0,0.0,47.22
5,149,Maize,50,35.95,58.84,0.0,47.22,1.69,0,0.0,45.36
5,150,Maize,51,36.2,45.17,0.0,45.36,1.87,1,5.57,50.01
5,151,Maize,52,21.72,60.3,0.33,50.01,1.18,0,0.0,48.64
5,152,Maize,53,32.71,67.91,0.13,48.64,1.48,0,0.0,47.41
5,153,Maize,54,22.8,58.61,0.0,47.41,1.23,0,0.0,45.85
5,154,Maize,55,30.83,54.09,0.0,45.85,1.56,1,4.98,49.94
5,155,Maize,56,36.15,91.3,0.53,49.94,1.31,0,0.0,48.74
5,156,Maize,57,23.93,66.01,0.0,48.74,1.2,0,0.0,47.51
5,157,Maize,58,27.27,74.36,0.0,47.51,1.23,0,0.0,45.95
5,158,Maize,59,33.2,62.45,0.0,45.95,1.55,1,4.86,49.34
5,159,Maize,60,31.07,62.93,0.0,49.34,1.48,0,0.0,47.89
5,160,Maize,61,31.7,67.25,0.0,47.89,1.45,0,0.0,46.25
5,161,Maize,62,27.05,32.69,0.0,46.25,1.63,0,0.0,46.18
5,162,Maize,63,32.68,51.94,1.98,46.18,1.65,0,0.0,45.87
5,163,Maize,64,32.9,60.34,1.56,45.87,1.57,1,4.96,49.58
5,164,Maize,65,21.21,50.16,0.0,49.58,1.24,0,0.0,49.0
5,165,Maize,66,25.8,79.49,0.7,49.0,1.14,0,0.0,48.93
5,166,Maize,67,29.17,49.26,1.85,48.93,1.55,0,0.0,46.81
5,167,Maize,68,40.25,37.36,0.0,46.81,2.12,0,0.0,47.67
5,168,Maize,69,28.86,53.98,2.95,47.67,1.49,0,0.0,46.43
5,169,Maize,70,26.52,71.49,0.0,46.43,1.24,0,0.0,44.95
5,170,Maize,71,26.82,47.08,0.0,44.95,1.48,1,6.06,49.89
5,171,Maize,72,22.84,71.7,0.0,49.89,1.12,0,0.0,51.74
5,172,Maize,73,26.98,55.07,4.07,51.74,1.41,0,0.0,50.43
5,173,Maize,74,19.24,32.09,0.0,50.43,1.31,0,0.0,49.76
5,174,Maize,75,28.97,45.96,1.14,49.76,1.58,0,0.0,48.7
5,175,Maize,76,23.81,61.13,0.23,48.7,1.24,0,0.0,47.1
5,176,Maize,77,33.27,57.98,0.0,47.1,1.61,0,0.0,45.53
5,177,Maize,78,34.95,32.39,0.51,45.53,1.97,1,5.36,49.76
5,178,Maize,79,15.41,34.63,0.0,49.76,1.13,0,0.0,51.8
5,179,Maize,80,27.4,71.87,4.12,51.8,1.26,0,0.0,51.89
5,180,Maize,81,31.27,55.09,2.08,51.89,1.57,0,0.0,50.21
5,181,Maize,82,32.69,49.68,0.0,50.21,1.68,0,0.0,48.83
5,182,Maize,83,29.01,64.79,0.0,48.83,1.39,0,0.0,47.35
5,183,Maize,84,28.89,55.81,0.0,47.35,1.47,0,0.0,47.13
5,184,Maize,85,36.04,60.32,1.82,47.13,1.68,0,0.0,45.88
5,185,Maize,86,21.32,49.16,0.0,45.88,1.26,1,4.95,53.45
5,186,Maize,87,21.4,88.54,4.44,53.45,0.93,0,0.0,51.91
5,187,Maize,88,28.85,48.99,0.0,51.91,1.54,0,0.0,50.3
5,188,Maize,89,27.1,35.98,0.0,50.3,1.6,0,0.0,49.22
5,189,Maize,90,30.95,59.0,0.54,49.22,1.51,0,0.0,48.05
5,190,Maize,91,33.92,59.5,0.56,48.05,1.61,0,0.0,46.53
5,191,Maize,92,28.86,50.49,0.0,46.53,1.53,0,0.0,44.92
5,192,Maize,93,36.14,66.34,0.0,44.92,1.61,1,6.1,49.85
5,193,Maize,94,28.82,53.4,0.42,49.85,1.5,0,0.0,48.33
5,194,Maize,95,32.05,38.83,0.32,48.33,1.77,0,0.0,47.44
5,195,Maize,96,30.21,55.02,0.8,47.44,1.53,0,0.0,47.94
5,196,Maize,97,34.06,47.45,2.82,47.94,1.76,0,0.0,46.49
5,197,Maize,98,26.73,50.23,0.0,46.49,1.45,0,0.0,45.5
5,198,Maize,99,32.33,79.11,0.43,45.5,1.34,1,5.41,49.4
